employee_id,first_name,last_name,gender,dob,personal_email,official_email,phone,city,state,address,department,designation,joining_date,exit_date,employment_status,employment_type,salary,grade,pan_number,uan_number,bank_account,ifsc_code,bank_name,manager_id,branch_location,cost_center,remarks
EMP-13996,Lalita,Iyer.,Female,01 Feb 1986,lalitai@icloud.com,,919564471017,Ahmedabad,Gujarat,"Flat 1169, Nehru Colony",Logistics,Associate,2016-03-17,NA,Active,Full Time,Confidential,G7,,NA,,AXIS0004567,Canara Bank,EMP-08476,Ahmedabad,NA,
EMP-13997,ROHIT,Mittal,Male,1986-11-15,rohmittal@protonmail.com,rohit.mittal@company.co.in,,Hisar,Haryana,"Flat 1351, MG Nagar",,Consultant,30/08/2013,21/09/2017,Active,Full Time,74154,G4,,309710249939,87862451602,KOTK0005678,,EMP-08583,Head Office,NA,Confirmed
EMP-13998,Pankaj,Agarwal,Male,12-04-1979,pankaj756@hotmail.com,pankaj.agarwal@company.co.in,07963239243,Thane,Maharashtra,"Flat 821, MG Nagar",Legal,Consultant,16-03-2021,,Active,Full Time,19382,G1,Applied,540121540303,57225645279,,HDFC Bank,EMP-06805,Thane,CC-137,Confirmed
EMP-13999,Bharat,Saxena,Male,14/04/1985,bharatsax@outlook.com,bharat.saxena@company.co.in,68265 65554,Madurai,Tamil Nadu,,Admin,Intern,04/09/2017,,Active,Full Time,61857 PM,G7,PWGLP1295X,400363833327,72100067257,AXIS0004567,HDFC Bank,EMP-05304,Madurai,CC-839,Confirmed
EMP-14000,Harish,Chakraborty,Male,02-10-1978,harishc@icloud.com,harish.chakraborty@company.co.in,08776180393,Nellore,Andhra Pradesh,"Flat 875, Shivaji Nagar",Marketing,Officer,21 Sep 2019,,Active,Part Time,133284,G3,FMBDF1657D,557937598890,46564137439,NA,SBI,EMP-05252,Regional Office,CC-467,On probation
EMP-14001,Prakash,Bhosale,Female,09/09/1997,prakash.bho@ymail.com,prakash.bhosale@company.co.in,7350765719,Madurai,Tamil Nadu,,Finance,Director,10-12-2011,NA,Active,Full Time,142641,M1,,,37204449679,,Bank of Baroda,EMP-07672,Madurai,NA,
EMP-14002,Akash,Tripathi,M,1993/06/21,akash_tri@hotmail.com,akash.tripathi@company.co.in,8202427407,Chennai,Tamil Nadu,NA,Finance,Supervisor,30/03/2018,Active,On Leave,Full Time,113613,G7,JGKYN8110X,998827021073,79280616818,,ICICI Bank,EMP-09940,Chennai,CC-359,On probation
EMP-14003,Aryan,Jain,F,16/01/1996,jain_aryan@company.in,,+91-85220-50830,Kolkata,West Bengal,"Flat 1468, Nehru Colony",Quality,Manager,11/02/2016,20 Jun 2016,Absconding,Consultant,64346 PM,G2,UMFZD0231G,670611605512,75990432722,UBIN0001234,Union Bank,HOD,,CC-330,Performance PIP
EMP-14004,Anjali,Yadav,Male,,anjali442@hotmail.com,ayadav@company.co.in,69788 47311,Gurgaon,Haryana,,Security,Team Lead,2024-03-11,17-08-2024,Resigned,Full Time,69008,G1,ZDBWK1545T,646513547116,,NA,Kotak Bank,,Gurgaon,,On probation
EMP-14005,Kiran,Biswas,Female,1995-10-31,kiranbis@ymail.com,kiran.biswas@company.co.in,94351 64878,Bengaluru,Karnataka,"Flat 1119, Nehru Colony",Legal,Analyst,27/07/2023,,Active,Contract,87827,G2,UEWYM3284T,717903703742,96041243282,,IOB,EMP-01318,,CC-277,Resigned - Notice period
EMP-14006,Urmila,Kadam,Female,2001-03-18,ukadam@yahoo.co.in,,6489545177,Bhopal,Madhya Pradesh,"Flat 1308, Nehru Colony",Security,Team Lead,2013-04-05,NA,Active,Contract,Confidential,G1,KHVXC2047Q,809198895769,14674588153,NA,Canara Bank,,Bhopal,NA,
EMP-14007,Priya,Das,Female,05/14/2001,prdas@hotmail.com,,06283031876,Indore,Madhya Pradesh,,Legal,Manager,01/02/2021,07/06/2022,Probation,Full Time,73962,G6,TAILS8641C,897284234816,,IOBA0001234,ICICI Bank,EMP-03740,Indore,,
EMP-14008,Lalita,,,15/06/1974,,,+919334498899,Patiala,Punjab,"Flat 165, Nehru Colony",Production,Analyst,03-Oct-22,2022/10/31,Resigned,Contract,117041,G4,N/A,120420669055,12850235476,HDFC0001234,Union Bank,,,CC-677,
EMP-14009,,rathore,Female,11/09/1995,N/A,,7493727896,Alwar,Rajasthan,"Flat 1812, Gandhi Road",Procurement,Team Lead,2019/07/12,,Active,Part Time,346347,G5,WTBYR7387F,,,,Canara Bank,,Regional Office,NA,
EMP-14010,Rekha,Jindal,Male,21/03/1969,jindal.rekha@protonmail.com,rekha.jindal@company.co.in,9746723760,Sikar,Rajasthan,NA,Customer Service,VP,,,Active,Full Time,91039,G1,FNYBG7982V,496359125898,80526181512,,SBI,EMP-01386,,CC-148,
EMP-14011,Tarun,Bajaj,Male,2/3/1990,N/A,tbajaj@company.co.in,71778 06726,Dhanbad,Jharkhand,"Flat 654, MG Nagar",IT,Senior Executive,08/23/2013,,Active,Full Time,52808,G6,DLJCB5487N,694754686229,20069644394,AXIS0004567,ICICI Bank,EMP-10624,Dhanbad,,Performance PIP
EMP-14012,,Bhosale,Male,1973-01-02,aaravb@outlook.com,aarav.bhosale@company.co.in,63584 83172,Barmer,Rajasthan,,Admin,AGM,24 Jul 2023,,Active,Contract,73994 PM,G7,Applied,713172640372,,KOTK0005678,Axis Bank,EMP-00640,Barmer,CC-879,On maternity leave
EMP-14013,Abhishek,Roy,F,26.07.1980,abhishek.roy@gmail.com,abhishek.roy@company.co.in,9393970564(W),Kota,Rajasthan,"Flat 1503, MG Nagar",Admin,Executive,June 18 2016,08/02/2016,Terminated,Full Time,129405,G3,,NA,44733032894,ICIC0002345,Kotak Bank,HOD,,,Confirmed
EMP-14014,Kiran,Iyengar,Male,04/26/1987,kiriyengar@yahoo.co.in,,96954 12945,Delhi,Delhi,"Flat 1312, Sector 40",Quality,Team Lead,06-01-2010,NA,Active,Full Time,192841,G1,UYJAE5485B,,85914619470,,Kotak Bank,EMP-13335,Regional Office,,
EMP-14015,Farhan,Shinde,F,11/01/1980,N/A,,7722-4513-20,Raipur,Chhattisgarh,,Finance,Team Lead,08/08/2022,,Active,Full Time,Confidential,G7,JXRSK6994C,627955869610,,AXIS0004567,SBI,HOD,Head Office,,Confirmed
EMP-14016,Akash,Reddy,Male,5/5/1978,test@test,akash.reddy@company.co.in,8355116807,Kolkata,West Bengal,NA,Finance,Director,07-03-2016,,Active,Part Time,,G2,KUYKW9339Z,983473710173,48210806213,ICIC0002345,PNB,EMP-00734,,,Confirmed
EMP-14017,OMKAR,Lahiri,Male,06/05/2000,olahiri@rediffmail.com,omkar.lahiri@company.co.in,Not Available,Agra,Uttar Pradesh,"Flat 337, Nehru Colony",Security,VP,10/19/2010,Active,Active,Full Time,41561,G7,QRNES1300P,882544463113,Not Submitted,AXIS0004567,Bank of Baroda,EMP-13884,Agra,CC-795,Star performer
EMP-14018,Kavita,tripathi,Male,08/05/1979,kavita573@ymail.com,kavita.tripathi@company.co.in,,Ambala,Haryana,NA,Marketing,Analyst,02.07.2014,,Active,Full Time,60993,G6,BAOMD1619G,,51588256205,SBIN0003456,ICICI Bank,,,CC-428,
EMP-14019,Chetan,Jindal,Female,19-08-1996,cjindal@yahoo.co.in,NA,65498 84298,Alwar,Rajasthan,"Flat 1837, Shivaji Nagar",Finance,DGM,26/11/2010,19/4/2013,Absconding,Consultant,74545,M1,EOWVJ1191U,465870536704,NA,NA,SBI,EMP-03904,,,Performance PIP
EMP-14020,Aditya,Mittal,Female,04/25/1995,mittal-aditya@rediffmail.com,aditya.mittal@company.co.in,6447968937,Tiruppur,Tamil Nadu,,Sales,Intern,05/23/2020,21-May-22,Resigned,Full Time,141677,G2,ELEGV6178O,,NA,IOBA0001234,Canara Bank,EMP-09130,Head Office,CC-700,Confirmed
EMP-14021,Vikram,Oberoi,Male,1981-04-30,#N/A,vikram.oberoi@company.co.in,,Raipur,Chhattisgarh,"Flat 662, Shivaji Nagar",Operations,Consultant,25 Dec 2009,,Active,Full Time,149734,G2,YIFRX1312L,605482999808,,,Union Bank,EMP-05041,Head Office,CC-737,
EMP-14022,harpreet,,M,26/09/1996,hasha@business.co.in,harpreet.sharma@company.co.in,N/A,Hyderabad,Telangana,,Legal,Supervisor,2019/07/18,Active,Active,Intern,53672,G3,Applied,226506430976,,,Union Bank,,,CC-781,Star performer
EMP-14023,aditya,Shinde,M,1986-10-15,aditya544@hotmail.com,aditya.shinde@company.co.in,8152537346,Barmer,Rajasthan,NA,IT,Consultant,18-04-2010,Active,Active,Apprentice,271893,M1,ZZYVD8652G,151649174599,,NA,Bank of Baroda,EMP-07701,,,
EMP-14024,Vishal,Venkat,Male,19/01/1999,vishal-ven@ymail.com,vishal.venkat@company.co.in,8843682989,Lucknow,Uttar Pradesh,"Flat 1764, Sector 70",HR,Manager,06/08/2008,Active,Absconding,Full Time,174794,M2,N/A,,48096123930,NA,Axis Bank,EMP-10520,,,
EMP-14025,Krishna,Pandey,Female,28/02/2000,pandey_krishna@ymail.com,krishna.pandey@company.co.in,9800487858(W),Jalandhar,Punjab,"Flat 881, Shivaji Nagar",Admin,Supervisor,16/10/2015,,Active,Full Time,30234,E1,,,61779890796,IOBA0001234,SBI,,Regional Office,CC-810,
EMP-14026,Vishal,REDDY,Female,05/08/1970,reddy-vishal@gmail.com,,N/A,Raipur,Chhattisgarh,"Flat 1562, MG Nagar",Procurement,Trainee,21/09/2012,,Resigned,Full Time,39679,G3,EZHBT9195D,940374030363,94727747179,UBIN0001234,Union Bank,EMP-03455,Raipur,CC-218,
EMP-14027,Ashish,Oberoi,Female,08/21/1997,oberoi-ashish@gmail.com,NA,+917383595129,Pali,Rajasthan,"Flat 764, Gandhi Road",R&D,Consultant,01/27/2015,,Resigned,Part Time,115224,NA,LSBLG1237I,437957538451,16047947107,,IOB,EMP-09521,Head Office,CC-233,
EMP-14028,Amita,Shinde,Male,1990-04-10,amishinde@hotmail.com,NA,+916306449213,Chennai,Tamil Nadu,"Flat 1212, Sector 53",Procurement,Associate,2012-11-01,,Active,Full Time,63997,G7,BTUHR3314Q,596675801233,12055894106,,SBI,EMP-04613,,,
EMP-14029,Ashish,Sen,M,1997-08-23,sen_ashish@protonmail.com,NA,63972 46464,Chandigarh,Chandigarh,"Flat 305, Gandhi Road",Admin,Consultant,11/09/2009,,On Leave,Full Time,32441,G1,FQCVC3238G,,Not Submitted,,Canara Bank,HOD,,NA,Confirmed
EMP-14030,Ekta,Gupta,Female,1991-10-12,gupta.ekta@company.in,ekta.gupta@company.co.in,07984069507,Alwar,Rajasthan,,Quality,Team Lead,,,Resigned,Part Time,26270,G2,AYCFO6784M,303761670454,74555593805,UBIN0001234,HDFC Bank,EMP-12712,Alwar,CC-881,Absconding
EMP-14031,  Rohit,Mehta,Male,01/04/1970,romeh@icloud.com,rohit.mehta@company.co.in,+91-91780-19603,Hyderabad,Telangana,"Flat 457, Gandhi Road",,VP,2007-04-18,,Active,Full Time,Confidential,G6,CKWDG1813C,,98435274417,UBIN0001234,PNB,EMP-05309,Hyderabad,,On probation
EMP-14032,Jayanti,Gaikwad,Male,03/08/1977,jagai@ymail.com,jayanti.gaikwad@company.co.in,+916330615716,Sikar,Rajasthan,"Flat 889, Shivaji Nagar",,Officer,2010-03-14,,Active,Full Time,17691,G5,KUWEZ6006R,,88414234849,UBIN0001234,Kotak Bank,,Sikar,CC-449,On probation
EMP-14033,GURPREET,Tiwari,Female,,gurpreett@ymail.com,NA,8229423966,Amritsar,Punjab,"Flat 1857, MG Nagar",Procurement,Intern,17/1/2006,25-01-2023,Active,Full Time,,M2,,NA,NA,NA,ICICI Bank,EMP-10738,Amritsar,,Resigned - Notice period
EMP-14034,Jagdish,Menon,Male,1984-06-05,N/A,jagdish.menon@company.co.in,N/A,Faridabad,Haryana,"Flat 1372, Nehru Colony",R&D,Trainee,2015-10-17,2016-01-16,On Leave,Apprentice,59653,G3,SUDUS3577P,560096602131,14508659783,IOBA0001234,Kotak Bank,,Faridabad,CC-545,Absconding
EMP-14035,Govind  ,Srivastava,M,1975-04-17,na@na.com,govind.srivastava@company.co.in,+917850744310,Udaipur,Rajasthan,NA,Legal,AGM,24.04.2013,Active,Active,Full Time,116120,G4,Applied,534345117140,,PUNB0001234,Axis Bank,EMP-10553,Udaipur,CC-736,Star performer
EMP-14036,Farida,Jain,Male,06-10-1999,faridaj@icloud.com,,Not Available,Ahmedabad,Gujarat,"Flat 952, MG Nagar",Sales,DGM,10-08-2020,NA,Active,Contract,29320,G2,SZKFQ4037R,845533675426,23216940475,NA,Union Bank,NA,Regional Office,CC-888,On maternity leave
EMP-14037,Archana,Choudhury,F,1968-12-12,archana136@rediffmail.com,archana.choudhury@company.co.in,+916455278870,Nashik,Maharashtra,"Flat 1753, MG Nagar",,Associate,03/03/2014,Active,Active,Full Time,269172,NA,TVQNN8134L,230323658761,95507893522,,Bank of Baroda,HOD,,,Performance PIP
EMP-14038,Govind,Jindal,Male,1980-03-20,#N/A,govind.jindal@company.co.in,7578277069,Kota,Rajasthan,"Flat 635, Shivaji Nagar",Procurement,Officer,2018/12/12,,Active,Full Time,17324,E1,OAKOV4980I,701687919946,NA,IOBA0001234,SBI,EMP-07422,Regional Office,NA,
EMP-14039,Jatin,Kapoor,Male,1969/11/30,jakap@company.in,jatin.kapoor@company.co.in,8648412972,Kolkata,West Bengal,"Flat 915, Sector 48",Customer Service,AGM,11/06/2007,,Resigned,Full Time,143587,G3,Applied,516166472454,,NA,,EMP-10600,Kolkata,CC-945,Star performer
EMP-14040,Aarav,Oberoi,Female,20-10-1986,aaravoberoi@outlook.com,aarav.oberoi@company.co.in,Not Available,Amritsar,Punjab,"Flat 1320, MG Nagar",Quality,AGM,2009/05/29,,Active,Full Time,As per CTC,NA,Applied,,NA,,Kotak Bank,,,CC-296,On probation
EMP-14041,,,Female,14/12/1999,gobaj@hotmail.com,govind.bajaj@company.co.in,9937457274,Bathinda,Punjab,NA,,VP,14/11/2009,Active,Active,Contract,60484,G5,FHLKH0688K,405109316293,30457988134,UBIN0001234,IOB,EMP-07453,Bathinda,CC-949,
EMP-14042,Pooja,Ghosh.,Male,09-02-1996,pooja855@yahoo.co.in,,8579-2080-04,Tiruppur,Tamil Nadu,"Flat 1855, Sector 24",R&D,Supervisor,2018/06/22,,Active,Apprentice,177187,G2,WXUTJ6273W,759146804786,33177428541,NA,ICICI Bank,EMP-08324,Tiruppur,CC-640,Confirmed
EMP-14043,Rekha,,Female,1973-02-21,rekha.pat@ymail.com,NA,+91-98233-98352,Vijayawada,Andhra Pradesh,"Flat 1767, Sector 38",Customer Service,Supervisor,21/09/2010,,Resigned,Full Time,172371,G3,XWWUW9844J,280279352267,NA,,Axis Bank,NA,Head Office,CC-809,Resigned - Notice period
EMP-14044,Divya,Srivastava,Female,27-08-1995,srivastavadivya@ymail.com,divya.srivastava@company.co.in,+918785483546,Lucknow,Uttar Pradesh,"Flat 1011, MG Nagar",Security,Senior Executive,2018-11-13,,Active,Full Time,,G5,N/A,,,,Union Bank,HOD,Lucknow,CC-720,
EMP-14045,Mohan,Tiwari,Male,25 Jul 1988,mtiwari@gmail.com,mohan.tiwari@company.co.in,,Dhanbad,Jharkhand,,Customer Service,Associate,2020/04/14,Active,Active,Full Time,109584 PM,G5,CFFKS1209B,,78658337919,NA,ICICI Bank,EMP-12991,Head Office,,On maternity leave
EMP-14046,Abhishek,Patil,Male,08/25/1972,abhishek365@gmail.com,apatil@company.co.in,85362 47276,Udaipur,Rajasthan,,Finance,DGM,02/11/2021,,Resigned,Full Time,18685 PM,G1,XHBKQ5692T,169416983069,52656399255,AXIS0004567,SBI,HOD,Regional Office,,
EMP-14047,  Swati,Dutta.,Male,07/23/1993,swdut@gmail.com,,917926703980,Neemrana,Rajasthan,NA,Logistics,Team Lead,2019-03-24,,On Leave,Consultant,260828,G6,,NA,NA,HDFC0001234,Kotak Bank,EMP-01794,Neemrana,,
EMP-14048,YOGESH,Srivastava,Male,1974-03-05,#N/A,yogesh.srivastava@company.co.in,9635519754,Hyderabad,Telangana,,HR,Senior Executive,2019-12-30,07/07/2022,Active,Full Time,As per CTC,G2,Applied,504521386152,29984549187,,ICICI Bank,EMP-06788,Hyderabad,CC-842,Resigned - Notice period
EMP-14049,Dhruv,Choudhury,Female,1986-08-15,dhruvc@gmail.com,dhruv.choudhury@company.co.in,N/A,Agra,Uttar Pradesh,,Admin,DGM,2017-01-14,,Active,Full Time,35768,M2,SCDOZ2657Z,631860263882,43461589382,ICIC0002345,ICICI Bank,EMP-13953,Agra,NA,Performance PIP
EMP-14050,Chetan,DWIVEDI,Female,2001-10-14,N/A,NA,6679772158,Gwalior,Madhya Pradesh,,Marketing,Team Lead,21/10/2017,,Active,Intern,Confidential,E1,N/A,,49941362661,SBIN0003456,Canara Bank,,,NA,Confirmed
EMP-14051,GURPREET,SAXENA,Female,June 27 1972,gurpreet993@company.in,NA,+91-92806-76931,Rohtak,Haryana,"Flat 1945, Shivaji Nagar",Finance,Manager,08-03-2010,,On Leave,Full Time,Confidential,G7,GVVLW2294O,Not Enrolled,78076980366,,Kotak Bank,EMP-04810,Rohtak,CC-794,Confirmed
EMP-14052,Bharat,AGARWAL,Male,1994-07-21,N/A,bagarwal@company.co.in,N/A,Vadodara,Gujarat,"Flat 584, Nehru Colony",IT,Senior Executive,2015-03-13,,Active,,235824,G3,GXKRC3308I,146352332197,Not Submitted,,ICICI Bank,,,,Transfer pending
EMP-14053,Bharat,Pawar,Female,03/10/1992,bharat177@icloud.com,,9164496927,Faridabad,Haryana,,Marketing,Executive,2009-03-25,NA,Active,Full Time,301854,G2,HISCK4433F,245615039777,Not Submitted,KOTK0005678,Bank of Baroda,EMP-10275,Faridabad,NA,On probation
EMP-14054,Jaspreet,Rao,M,21-02-1984,jarao@gmail.com,jrao@company.co.in,+916368421550,Thane,Maharashtra,"Flat 1763, Sector 51",Sales,Trainee,2021-11-25,,Active,Full Time,35150,NA,Applied,Not Enrolled,66559983450,,HDFC Bank,,Regional Office,NA,Confirmed
EMP-14055,  Vikram,Shah,,1985-11-06,vikram_shah@hotmail.com,vikram.shah@company.co.in,6691940658,Bikaner,Rajasthan,"Flat 802, Shivaji Nagar",Procurement,Team Lead,18-08-2022,,Resigned,Contract,185851,G3,CHUAW7553I,888321814291,,NA,Bank of Baroda,,Head Office,,On maternity leave
EMP-14056,Komal  ,Iyer,Other,13-Apr-69,kiyer@rediffmail.com,,9656656160,Meerut,Uttar Pradesh,,Procurement,DGM,06/28/2010,,Resigned,Consultant,18274,G3,QXSKJ0540I,,Not Submitted,NA,PNB,EMP-01125,Head Office,CC-111,Transfer pending
EMP-14057,Rajesh  ,Pawar,Female,1995-06-07,rpawar@yahoo.co.in,,919466170887,Neemrana,Rajasthan,"Flat 199, Sector 20",Admin,GM,24 Jul 2008,,Absconding,Full Time,Confidential,G3,,471747074303,NA,KOTK0005678,SBI,EMP-08000,Neemrana,CC-978,Star performer
EMP-14058,Deepika,Shukla,Female,30-Dec-97,not provided,dshukla@company.co.in,06451772852,Raipur,Chhattisgarh,"Flat 501, Nehru Colony",Marketing,Trainee,13/11/2022,,Active,Consultant,20940,G2,XGLVJ0973K,740964657278,43511033547,,ICICI Bank,EMP-04361,,NA,
EMP-14059,Archana,Mahindra,Male,November 16 1991,arcmahindra@yahoo.co.in,amahindra@company.co.in,+917394689596,Kolkata,West Bengal,"Flat 808, Shivaji Nagar",Sales,DGM,20/12/2017,,Active,,21221 PM,G3,IPECV7961U,NA,,ICIC0002345,SBI,EMP-00022,Kolkata,,
EMP-14060,Yogesh  ,Gupta,Female,1997-07-08,yogesh902@outlook.com,yogesh.gupta@company.co.in,+91 85002 80097,Alwar,Rajasthan,"Flat 790, Nehru Colony",Marketing,Analyst,07/28/2021,,Active,Full Time,26584,M2,ZMVVN8139V,353400519851,Not Submitted,IOBA0001234,SBI,HOD,,,
EMP-14061,Jayanti,Tiwari,Male,25.11.1997,na@na.com,jayanti.tiwari@company.co.in,+91-86288-16016,Barmer,Rajasthan,"Flat 506, Shivaji Nagar",Security,Supervisor,30/01/2023,,Active,Intern,222629,M1,WDIGW4877R,511725580851,,,HDFC Bank,EMP-02350,Barmer,CC-269,On probation
EMP-14062,Razia,Mehta,Female,1983-09-10,mehta.razia@company.in,razia.mehta@company.co.in,6409-5771-63,Barmer,Rajasthan,"Flat 170, Gandhi Road",Logistics,Senior Executive,28-Feb-24,,Terminated,Full Time,212222,G6,N/A,888680642907,,HDFC0001234,IOB,,Barmer,,Absconding
EMP-14063,Ramesh,Singh,Male,July 15 2001,rasin@hotmail.com,ramesh.singh@company.co.in,+916991264363,Chandigarh,Chandigarh,,R&D,Team Lead,2013-09-18,,Resigned,Contract,301276,G5,WGAKM3009I,NA,,NA,IOB,EMP-07635,Head Office,CC-961,
EMP-14064,Seema,SHARMA,Female,29/03/1981,N/A,seema.sharma@company.co.in,+91-66803-01200,Ranchi,Jharkhand,"Flat 354, Sector 33",,Director,,,Active,Full Time,62406,G2,KJNFO3994D,NA,,NA,HDFC Bank,,Head Office,CC-382,
EMP-14065,REKHA,mahindra,Male,09-04-1972,rmahindra@yahoo.co.in,rekha.mahindra@company.co.in,+919666083096,Rohtak,Haryana,"Flat 82, Shivaji Nagar",Production,Director,06-12-2011,,Terminated,Contract,139388,G2,ADWRF6545S,632634267499,NA,,NA,EMP-07285,,CC-614,
EMP-14066,Urmila,Mukherjee,Female,01/23/1981,umukherjee@business.co.in,,+917314241203,Chennai,Tamil Nadu,"Flat 1378, Nehru Colony",HR,Director,25-Oct-18,,Absconding,Contract,38856,E1,GOSRV2262W,945941108217,,KOTK0005678,Canara Bank,NA,Chennai,NA,
EMP-14067,Jatin,dubey,Male,1978-02-13,jadub@rediffmail.com,,6564480007,Gurgaon,Haryana,,Admin,Consultant,2014-10-24,,Active,Full Time,273204,G1,DUFRX6427Z,599274138287,,UBIN0001234,Bank of Baroda,EMP-13634,Head Office,CC-358,Absconding
EMP-14068,Rohit,,,06/13/1985,rsrivastava@icloud.com,rohit.srivastava@company.co.in,916870690974,Guntur,Andhra Pradesh,NA,,Supervisor,17/12/2015,,Active,Consultant,29012,G4,LGANZ8868B,604756108329,37771870018,CNRB0001234,HDFC Bank,,,NA,
EMP-14069,Deepak  ,Pillai,Male,1980-05-12,deepak-pil@protonmail.com,NA,8834471927,Jaipur,Rajasthan,NA,Operations,Officer,08-12-2010,2020-06-17,Active,Contract,45220,G3,,646312048702,52374831218,ICIC0002345,ICICI Bank,,Jaipur,,
EMP-14070,Govind,Singh,Female,05-11-1999,govsingh@outlook.com,govind.singh@company.co.in,9298373847,Jabalpur,Madhya Pradesh,"Flat 1527, Nehru Colony",HR,Team Lead,15/02/2011,,On Leave,Full Time,233815,G7,N/A,182227837428,89885088939,,ICICI Bank,NA,Head Office,CC-995,Absconding
EMP-14071,Zubair,Malik,Male,11/30/1970,zubair-malik@business.co.in,zubair.malik@company.co.in,06870323447,Mysore,Karnataka,NA,Quality,Supervisor,03/19/2021,Active,,Full Time,87957,M2,QXUHG9653W,,,IOBA0001234,Canara Bank,,Mysore,CC-478,Confirmed
EMP-14072,Zubair,Kapoor,Male,07/02/1987,zubairkapoor@gmail.com,zkapoor@company.co.in,+919440214736,Jalandhar,Punjab,"Flat 1086, Nehru Colony",Marketing,Director,19 Dec 2018,,,Consultant,19350,G2,NKHVJ3528O,,16243612567,NA,SBI,,Jalandhar,,Absconding
EMP-14073,Swati,Shukla,Female,10 Aug 1970,sshukla@hotmail.com,swati.shukla@company.co.in,,Mumbai,Maharashtra,"Flat 1055, MG Nagar",Security,Analyst,2020-03-13,,Resigned,Intern,77389 PM,G7,RLYIL1304V,NA,17200414210,HDFC0001234,IOB,EMP-11810,Mumbai,NA,
EMP-14074,VISHAL,,Male,6/2/1991,vimit@protonmail.com,vishal.mitra@company.co.in,N/A,Bikaner,Rajasthan,"Flat 970, MG Nagar",Marketing,AGM,28/05/2014,,Active,Part Time,,G4,UXIYK1566D,Not Enrolled,NA,,ICICI Bank,HOD,Bikaner,NA,
EMP-14075,Mahesh,Kale,,17-May-94,mahkale@yahoo.co.in,mkale@company.co.in,85237 87844,Bathinda,Punjab,,,Manager,,05/03/2022,,Full Time,265700 PM,G1,Applied,Not Enrolled,91622750030,,ICICI Bank,EMP-04650,,NA,On probation
EMP-14076,Harish,PATEL,Female,14/06/1968,harpatel@protonmail.com,,9962283974,Lucknow,Uttar Pradesh,"Flat 784, Nehru Colony",Legal,Executive,2009-07-13,,Active,Contract,18593,G3,N/A,980538078167,,HDFC0001234,Canara Bank,EMP-09791,Head Office,CC-286,
EMP-14077,Kamlesh,Jindal.,Male,12/11/1982,kjindal@icloud.com,,6753792932,Meerut,Uttar Pradesh,"Flat 1565, Sector 43",Finance,Senior Executive,2007/06/28,,Active,Part Time,175119 PM,G3,ZSJGR6918P,,NA,,NA,EMP-03204,Regional Office,,Transfer pending
EMP-14078,Suresh,Srivastava.,Female,10 Oct 1982,,suresh.srivastava@company.co.in,Not Available,Neemrana,Rajasthan,"Flat 709, Nehru Colony",Production,VP,26 Apr 2012,,Probation,Full Time,37680 PM,M2,QNLWX7287T,176055686156,Not Submitted,UBIN0001234,PNB,EMP-10383,Head Office,CC-134,Resigned - Notice period
EMP-14079,Hemant  ,,Male,05 Aug 1981,hemant846@rediffmail.com,hemant.desai@company.co.in,07892885643,Sikar,Rajasthan,NA,IT,Executive,2014/03/02,Active,Absconding,Full Time,167737,E1,LQYAI5043W,947262531177,28902754206,SBIN0003456,Union Bank,EMP-02000,Sikar,NA,
EMP-14080,Sanjay,Saxena,Female,1992/12/31,sanjays@outlook.com,,919423515633,Sikar,Rajasthan,"Flat 715, Gandhi Road",HR,Manager,15/04/2013,26/4/2020,Active,Full Time,Confidential,G3,LSCIV3079W,738091463349,90946408376,,Axis Bank,EMP-02881,Head Office,NA,Resigned - Notice period
EMP-14081,Ayesha,Jadhav,Male,February 27 1990,ayesha77@ymail.com,ajadhav@company.co.in,+916100893238,Bhopal,Madhya Pradesh,NA,,Intern,18/10/2005,,Resigned,Full Time,141301 PM,G6,PAHVB7865K,810514088262,,,PNB,NA,,NA,Confirmed
EMP-14082,,Gaikwad,Male,29/11/1982,ekgai@company.in,ekta.gaikwad@company.co.in,+91-91938-69168,Raipur,Chhattisgarh,,Quality,Manager,23/03/2011,,Retired,Full Time,50629,E1,CQXQC1566I,,NA,,NA,EMP-07825,Raipur,CC-618,
EMP-14083,Geeta,Chaudhary,Male,23-08-1977,geeta_chaudhary@protonmail.com,gchaudhary@company.co.in,+916627923843,Pali,Rajasthan,"Flat 1439, MG Nagar",Marketing,Team Lead,03/21/2010,,Active,,47560,G2,QJFJU4022D,849742052484,,SBIN0003456,SBI,EMP-00818,Regional Office,CC-894,Absconding
EMP-14084,Yash,krishnan,Female,09/03/1990,yash-kri@icloud.com,yash.krishnan@company.co.in,8398898642(W),Tiruppur,Tamil Nadu,,Quality,Officer,25-01-2011,,Terminated,,141935,G1,IYXOZ9480Q,,Not Submitted,CNRB0001234,SBI,EMP-11915,Tiruppur,,Confirmed
